,combinedPval,adjustedPval
CTGF,1.85496062954371e-12,5.59725850393463e-11
ENSGALG00000037737,1.87849735766576e-12,5.66661382871492e-11
VWA9,1.88848936488739e-12,5.69508184422127e-11
YEATS2,1.90980564696019e-12,5.75767351153269e-11
SLX4,1.91313631603407e-12,5.76602139938528e-11
GALNT11,1.99285032920216e-12,6.004509369896e-11
DDX10,1.99562588676372e-12,6.00934455055741e-11
CCDC47,1.99529281985633e-12,6.00934455055741e-11
EAF2,2.04680716819894e-12,6.16165712954318e-11
CYB5D2,2.06989980711114e-12,6.2293478441909e-11
HYLS1,2.11186623744197e-12,6.35378276632676e-11
JMJD1C,2.12740935978672e-12,6.39867062307305e-11
METTL2A,2.1307400288606e-12,6.40681119393256e-11
MED8,2.13584705477388e-12,6.42028666804583e-11
ENSGALG00000002012,2.22843965502761e-12,6.6966560546011e-11
GALM,2.2420953982305e-12,6.73572094194348e-11
NANOS1,2.51265674933165e-12,7.54633505062776e-11
GADD45A,2.52797782707148e-12,7.59012865426087e-11
C1H21ORF59,2.54130050336698e-12,7.62789830031219e-11
ISG20L2,2.58992827184557e-12,7.77158569082558e-11
VTI1B,2.59381405243175e-12,7.78097126176934e-11
VPS45,2.60613752800509e-12,7.81565550746807e-11
ERI3,2.64899213675562e-12,7.94185385283634e-11
SMARCA2,2.66986432961858e-12,8.00209300940523e-11
STAMBP,2.67830202460573e-12,8.02503931466465e-11
MIEF2,2.76800804499544e-12,8.29140676031014e-11
ENSGALG00000034050,2.77766698530968e-12,8.31791238280088e-11
PIGT,2.78432832345743e-12,8.33542864022056e-11
SARAF,2.79887224508002e-12,8.37652585168993e-11
MICU1,2.82185386168976e-12,8.4428442640935e-11
UNG,2.88613577481556e-12,8.63265642633375e-11
SNX5,2.97717406283482e-12,8.90236509249466e-11
MPG,2.98649993624167e-12,8.92765084019773e-11
CMTM8,3.00648395068492e-12,8.9847733515178e-11
ENSGALG00000053249,3.02013969388781e-12,9.02295629760394e-11
ENSGALG00000041181,3.02113889460998e-12,9.0233153949457e-11
COX18,3.03868041839905e-12,9.0730673059896e-11
TMEM50B,3.04867242562068e-12,9.1002550557152e-11
BSDC1,3.06288328033588e-12,9.1400165530904e-11
TTC19,3.07109893071811e-12,9.16186971970067e-11
REEP1,3.10007575166082e-12,9.24562804981573e-11
PTPN9,3.10484971066671e-12,9.25717637084018e-11
KLF2,3.11473069558588e-12,9.28394027219236e-11
FNDC3A,3.12772030497399e-12,9.31995168581321e-11
ENSGALG00000010034,3.16835446767527e-12,9.4382932756771e-11
BOK,3.17412762740332e-12,9.45274798351654e-11
MVD,3.17912363101414e-12,9.46488055930617e-11
ENSGALG00000014960,3.19988480157463e-12,9.52392851481716e-11
SERHL2,3.20188320301895e-12,9.527114143573e-11
SLC37A4,3.22808446640011e-12,9.60229199875053e-11
DFFA,3.27315952119989e-12,9.7335522008772e-11
NCDN,3.29136717880374e-12,9.78486264086286e-11
CCNK,3.30457883279678e-12,9.82129511611599e-11
PECAM1,3.32078808895631e-12,9.86661287548871e-11
NCBP3,3.33555405518382e-12,9.90761739605406e-11
ARFRP1,3.48054918219987e-12,1.0335306802611e-10
PPP2R5C,3.48676643113777e-12,1.03507744452755e-10
RFXAP,3.50008910743327e-12,1.03873201358521e-10
ENSGALG00000042570,3.5287328614686e-12,1.04693003855302e-10
ENSGALG00000011812,3.60844687463668e-12,1.07027084284495e-10
DDX41,3.61644048041398e-12,1.07233192552726e-10
MRAS,3.63020724591934e-12,1.0761031569114e-10
HVCN1,3.63409302650552e-12,1.07694403387131e-10
EWSR1,3.66717767263935e-12,1.08643485589343e-10
PEX5,3.71014330369235e-12,1.0988466887692e-10
KATNBL1,3.74844599804192e-12,1.10987072101012e-10
XRCC6,3.7523317786281e-12,1.11070089120188e-10
ALKBH5,3.75388609086258e-12,1.11084066044005e-10
ENSGALG00000037186,3.81383813419234e-12,1.12825628075906e-10
TRMT2A,3.8228309406918e-12,1.13059082417432e-10
FBXO28,3.83504339396268e-12,1.13387594946413e-10
TMED3,3.87889720343537e-12,1.14651163055871e-10
TMEM242,3.88378218474372e-12,1.14762507520511e-10
LSS,3.88578058618805e-12,1.14788516432656e-10
PIGC,3.93884924676513e-12,1.16322725434344e-10
ERBB3,3.96715993389307e-12,1.17125105801111e-10
CENPH,4.02611277650067e-12,1.18831433423976e-10
TRPM7,4.08095779391715e-12,1.203973443999e-10
RNF34,4.08151290542946e-12,1.203973443999e-10
FGF12,4.1027181651998e-12,1.2098809501356e-10
ALCAM,4.14757117539466e-12,1.22275672062008e-10
ENSGALG00000035050,4.20818935253919e-12,1.24027153487145e-10
CACNA1D,4.22706314395782e-12,1.2454765837242e-10
FZD6,4.22972767921692e-12,1.24590406429214e-10
C1orf174,4.2632564145606e-12,1.25542001743904e-10
PRPF4,4.31665814204507e-12,1.27078092246941e-10
ENSGALG00000050110,4.33608704497601e-12,1.27613462768951e-10
UBE2R2,4.37438973932558e-12,1.28703833414992e-10
MT3,4.39770442284271e-12,1.29352726462043e-10
ACTR8,4.4033665602683e-12,1.29482169923995e-10
MIB1,4.41713332577365e-12,1.29849789755311e-10
ST3GAL2,4.43411973805041e-12,1.30311819462341e-10
DALRD3,4.45776748847493e-12,1.30969294942505e-10
UGGT2,4.50006698571315e-12,1.32174226074498e-10
SLC29A1,4.50306458787963e-12,1.32224438028091e-10
SFR1,4.52149429008841e-12,1.32727627703921e-10
ZBED1,4.60964599824365e-12,1.35276621154427e-10
SLC7A3,4.64706051417352e-12,1.36335628055509e-10
PTPN2,4.65438798613604e-12,1.36511587233157e-10
CDC25A,4.66604532789461e-12,1.36814403199046e-10
SEC11C,4.89186469110336e-12,1.43394756860721e-10
FAM210A,4.93016738545293e-12,1.44476264679718e-10
RNF166,4.94959628838387e-12,1.45004225355613e-10
KIAA1524,4.96291896467937e-12,1.45311588370669e-10
ZCCHC17,4.96247487546952e-12,1.45311588370669e-10
E2F6,5.03563857279232e-12,1.47398737389956e-10
ASPM,5.06528152754981e-12,1.48224154391507e-10
ASB2,5.10058661973289e-12,1.49214743527038e-10
ENSGALG00000020510,5.28710408786992e-12,1.54627139480724e-10
MORC2,5.30131494258512e-12,1.54998592320594e-10
USP4,5.36160005282227e-12,1.56716558238577e-10
MAPK8,5.41289235655995e-12,1.58170766234742e-10
RNGTT,5.50770540286294e-12,1.60895509416897e-10
GOLGA3,5.5202509230412e-12,1.61216120982518e-10
RTN4IP1,5.54534196339773e-12,1.61902831507027e-10
FUBP3,5.61528601394912e-12,1.63898315974287e-10
PNLDC1,5.86453108297746e-12,1.71124595689431e-10
TAF1A,5.88851190030937e-12,1.71775518431974e-10
TOR1A,5.92370597018999e-12,1.72753083503761e-10
EHMT1,5.93458615583131e-12,1.73021228684501e-10
HMG20A,5.97788485379169e-12,1.74234106058488e-10
KATNA1,6.02340399780132e-12,1.75510994628095e-10
AP1B1,6.05726580005239e-12,1.76447581250781e-10
ZNF511,6.37956354410107e-12,1.85783364669546e-10
TWF2,6.53166409847472e-12,1.90158836769403e-10
ANAPC10,6.56452670000363e-12,1.91061391824008e-10
ARMT1,6.58528787056412e-12,1.91611321358969e-10
TENT2,6.61126708934034e-12,1.9230344560799e-10
ECH1,6.61282140157482e-12,1.9230344560799e-10
PACRG,6.64568400310372e-12,1.93204370861106e-10
ABTB1,6.66533495063959e-12,1.93720803426748e-10
HEBP1,6.98641144936119e-12,2.02995073981706e-10
VAMP7,6.99507118895326e-12,2.0318917697944e-10
SOD3,7.06124048122092e-12,2.05053205067453e-10
UBE4B,7.07478520212135e-12,2.0538843235708e-10
POMGNT1,7.08544334315775e-12,2.05639693344595e-10
PCBP2,7.09343694893505e-12,2.05813501771829e-10
CWC22,7.16282588797412e-12,2.07768071961674e-10
MLEC,7.31192884018128e-12,2.12033104363077e-10
E2F8,7.35322913669734e-12,2.13170522820654e-10
NR2C2,7.37698790942432e-12,2.13798912850068e-10
EDEM2,7.44559969234615e-12,2.15726505419038e-10
RFNG,7.46958050967805e-12,2.1636025124897e-10
SNX27,7.5014439104848e-12,2.17221898223441e-10
METTL21A,7.54118989476638e-12,2.18311253532684e-10
ENSGALG00000002638,7.54618589837719e-12,2.18394294818145e-10
ABHD14B,7.58026974523318e-12,2.19318883791608e-10
EIF2B4,7.72870656362556e-12,2.23550577995626e-10
DYNLT3,7.76545494574066e-12,2.24550242793082e-10
EXOC3,7.85316256468604e-12,2.27022495407951e-10
UROS,7.92876875266302e-12,2.29143621269323e-10
REEP3,8.27582447016084e-12,2.39106312025513e-10
ZBTB8OS,8.27971025074703e-12,2.39151270883864e-10
DUS1L,8.28692670040709e-12,2.39292380481359e-10
SLC16A9,8.35564950563139e-12,2.41208961995441e-10
ENSGALG00000038783,8.4803275512968e-12,2.44739314721011e-10
DIPK2B,8.59223803217901e-12,2.47899319052057e-10
CD200,8.61222204662226e-12,2.48336295494232e-10
MYLK3,8.61188897971488e-12,2.48336295494232e-10
ENSGALG00000047142,8.73656702538028e-12,2.51851079749165e-10
GNE,8.81494877091882e-12,2.54039269522156e-10
ZNHIT6,8.92841356403551e-12,2.57237010609133e-10
ENSGALG00000033780,8.97593110948947e-12,2.5853348058764e-10
GUCY1B1,9.05187036437383e-12,2.6064762326757e-10
N4BP3,9.11848374585134e-12,2.62492118019174e-10
RRM2B,9.12381281636954e-12,2.62571892943363e-10
PHTF2,9.22684151305475e-12,2.65388127785343e-10
KCTD20,9.22684151305475e-12,2.65388127785343e-10
SULT1B1,9.25970411458366e-12,2.6624800777854e-10
TMEM165,9.26192456063291e-12,2.6624800777854e-10
VAMP4,9.30822086075977e-12,2.67503954740445e-10
ANKRD46,9.40092448331598e-12,2.70092500504933e-10
SHE,9.49551548501404e-12,2.72733807748394e-10
RAB3GAP2,9.54170076283845e-12,2.73983698626187e-10
MPI,9.55613366215857e-12,2.74321396635507e-10
ENTPD1,9.64472945952366e-12,2.76787254270487e-10
RAB30,9.65116875306649e-12,2.76894641251143e-10
LPL,9.69546665174903e-12,2.78087838355705e-10
NUPL2,9.96347448989354e-12,2.85695081883481e-10
PBX3,1.0036305120309e-11,2.87703081039296e-10
KLHL9,1.00436325922715e-11,2.87832754313663e-10
ID4,1.00839336880654e-11,2.88907057235716e-10
SENP5,1.01235686500445e-11,2.89961681093897e-10
NCAPG,1.02130526258293e-11,2.92443105739541e-10
ENSGALG00000048150,1.04243280674154e-11,2.98409581250094e-10
ENSGALG00000049431,1.04638520070921e-11,2.9945749664565e-10
ARIH1,1.04893871366585e-11,3.00104603743724e-10
PTX3,1.05428998864454e-11,3.0155157555814e-10
LANCL2,1.07331921128662e-11,3.06908864193284e-10
ENSGALG00000014724,1.08419939692794e-11,3.09933652214644e-10
ENSGALG00000028898,1.08506537088715e-11,3.10094849713464e-10
MAP2K4,1.09637854350808e-11,3.13240773825117e-10
HABP4,1.09940945236531e-11,3.14019321950905e-10
COLGALT1,1.11455289442119e-11,3.18256122370304e-10
CBWD1,1.13029585691038e-11,3.22661709450113e-10
C15orf61,1.13697939951862e-11,3.24479404172862e-10
JUN,1.14070974888136e-11,3.25453519098938e-10
NRBF2,1.15775167230936e-11,3.30223934865603e-10
LRRC73,1.16066045663388e-11,3.3096164412803e-10
PLK2,1.21627152793735e-11,3.46722796397831e-10
ENSGALG00000047233,1.24350529873141e-11,3.54387919775227e-10
AKAP1,1.27339250255432e-11,3.62804783162725e-10
MED16,1.27524657500544e-11,3.63232216795103e-10
CAPN15,1.27651222925351e-11,3.63491858904847e-10
TRIP12,1.29097843526438e-11,3.67509223441783e-10
MTHFR,1.3168355295079e-11,3.74766161993892e-10
C26H6orf89,1.3239409568655e-11,3.76683907043595e-10
AvBD12,1.35248479082861e-11,3.84698493565219e-10
MSMO1,1.35462752126614e-11,3.85201234688953e-10
THY1,1.35678135393391e-11,3.85706853513489e-10
TMEM26,1.36959332763809e-11,3.89241258111649e-10
PDHX,1.37366784613846e-11,3.90291190662245e-10
VIPAS39,1.38484779199644e-11,3.93358801806149e-10
SNX14,1.4056755759384e-11,3.99164375877779e-10
LYRM9,1.41033851264183e-11,4.00377737813444e-10
HPDL,1.41462397351688e-11,4.01483297714652e-10
XRCC4,1.45579104326998e-11,4.1305269323996e-10
BHLHE23,1.45791156924702e-11,4.13540050945765e-10
CBR4,1.46331835537694e-11,4.14959037325314e-10
MED4,1.47404310979482e-11,4.17884861013171e-10
SCPEP1,1.48544510025772e-11,4.21001009605285e-10
ARFIP2,1.53062007512972e-11,4.3368464794451e-10
ND4L,1.53106416433957e-11,4.33690770942823e-10
MTX3,1.54345425329439e-11,4.37079792961302e-10
POC1B,1.56479273982768e-11,4.43000279676882e-10
SC5D,1.58169033426248e-11,4.47660610640668e-10
ARHGAP29,1.63813407283442e-11,4.63507902494437e-10
DYX1C1,1.65267799445701e-11,4.6749422889166e-10
ERGIC1,1.6547874182038e-11,4.67961972456898e-10
TUBGCP3,1.66221481023854e-11,4.69932927363093e-10
TGDS,1.67692526531482e-11,4.73961260614287e-10
ATG4C,1.69442238018291e-11,4.78774772823588e-10
INTS7,1.71276326454972e-11,4.83690883668055e-10
ACOX3,1.71276326454972e-11,4.83690883668055e-10
TBC1D23,1.73855374541176e-11,4.90839182495931e-10
RAD18,1.73909775469383e-11,4.90857771154152e-10
PCCA,1.74089631599372e-11,4.91095357236238e-10
KIAA1109,1.74062986246781e-11,4.91095357236238e-10
IFT57,1.76145764640978e-11,4.96759063026681e-10
MFSD1,1.85051973744521e-11,5.21732655616654e-10
CCND1,1.87612148039307e-11,5.28805534844778e-10
NOP53,1.89246396331555e-11,5.33265422892594e-10
ENSGALG00000040263,1.91344717848096e-11,5.39030186801951e-10
NGLY1,1.94138038978053e-11,5.46749108389129e-10
RHOU,1.95583549356115e-11,5.5066901031202e-10
PLA2R1,1.97556415670874e-11,5.56071135602862e-10
EME1,2.00286454088427e-11,5.63600962144872e-10
NAPRT,2.03137506815665e-11,5.71467099476169e-10
ZFP92,2.03375094542935e-11,5.71978732601519e-10
ARMC8,2.06012984449444e-11,5.79238924401315e-10
ROR1,2.06737960084524e-11,5.81118144158958e-10
PTPMT1,2.14609441329117e-11,6.03078893724428e-10
TXNDC15,2.15698570116274e-11,6.05973595589513e-10
NKRF,2.15820694648983e-11,6.06150799690046e-10
RAD54L,2.16601181435294e-11,6.08078724707502e-10
POLE3,2.16625606341836e-11,6.08078724707502e-10
KLF11,2.18711715405107e-11,6.13766701997162e-10
ENSGALG00000038671,2.208033755835e-11,6.1946714398883e-10
SIAH1,2.21482832074571e-11,6.21203595104035e-10
PIP4K2A,2.24669172155245e-11,6.29968354503757e-10
SFXN4,2.28270735647129e-11,6.39892288142565e-10
ENSGALG00000001791,2.34579022873049e-11,6.57396264488667e-10
TMEM68,2.38614683567562e-11,6.68523499552817e-10
CENPU,2.40606423673739e-11,6.73919800525214e-10
STK40,2.44544384742085e-11,6.84762883469179e-10
PARP16,2.45106157592545e-11,6.86148770624487e-10
HEATR3,2.47295517397106e-11,6.92088917528882e-10
RGS3,2.48012721471014e-11,6.93906928578995e-10
ARPC1B,2.48966403049167e-11,6.96385401516046e-10
SLC39A13,2.56303867018914e-11,7.16713775615601e-10
ARL8A,2.61970445336601e-11,7.3235997901359e-10
SGO1,2.63238320030723e-11,7.35704072115933e-10
ENSGALG00000002499,2.66525690406638e-11,7.44688938183255e-10
PLEKHO1,2.67411648380289e-11,7.46961048446867e-10
CPQ,2.71241917815246e-11,7.57454031422822e-10
RAB32,2.71628275427815e-11,7.58326659433407e-10
LUC7L,2.72587508121092e-11,7.60797719859549e-10
IFNAR2,2.87776469320988e-11,8.02972126445773e-10
ORC6,2.8960833731162e-11,8.0786393259228e-10
GID8,2.89989143809066e-11,8.0870643707327e-10
PRKAG1,2.91049406797583e-11,8.1144280174347e-10
ASB8,2.91411339503611e-11,8.12231271335649e-10
SMC5,2.95261592953011e-11,8.22739436013701e-10
SLC17A5,2.96446200920286e-11,8.25816155150599e-10
ENSGALG00000050405,2.96980218195131e-11,8.27079332966846e-10
NT5C3B,3.02387004325055e-11,8.41908632700002e-10
Nnf1,3.03059799477978e-11,8.43553043880551e-10
PBXIP1,3.04821723418058e-11,8.48227281758411e-10
DCPS,3.05817593471147e-11,8.50767866040236e-10
RABL3,3.07098790841565e-11,8.5410062366582e-10
FAM20B,3.07824876699669e-11,8.55888122505337e-10
CIDEC,3.086242372774e-11,8.57878333977441e-10
ENSGALG00000001604,3.08831848983004e-11,8.58223037403859e-10
FASTK,3.13225001491446e-11,8.70195744135248e-10
ZBTB2,3.23987503492162e-11,8.99852390131239e-10
PDAP1,3.25606208662066e-11,9.04103612545377e-10
CCDC43,3.29226645945369e-11,9.13909198360588e-10
FLI1,3.31639160577879e-11,9.20357283585404e-10
NFRKB,3.37554428853082e-11,9.36520016551596e-10
DRAXIN,3.40636407969441e-11,9.44815386158574e-10
RAB43,3.46069839451957e-11,9.59626681863397e-10
DGKZ,3.54001272739879e-11,9.8135488603748e-10
TMEM41A,3.59334784150178e-11,9.95871397866112e-10
BLZF1,3.64666075114428e-11,1.01037392136995e-09
WASHC1,3.65519836620365e-11,1.01246615323721e-09
CYFIP1,3.69090313867559e-11,1.02208035208018e-09
STAMBPL1,3.69242414421933e-11,1.02222579152107e-09
CA2,3.6935454694742e-11,1.02226053324469e-09
AHCYL1,3.69599906235862e-11,1.02266388782493e-09
SFXN2,3.70617980749444e-11,1.02520451207467e-09
PLA2G7,3.73171493706081e-11,1.03198995742308e-09
FGFR3,3.80682152467671e-11,1.05247683242968e-09
BIRC2,3.82428533285406e-11,1.05702039293184e-09
MIF4GD,3.82760489969769e-11,1.05765313605458e-09
RASA3,3.89002163814212e-11,1.07461101897091e-09
PLPP6,3.9265035667313e-11,1.0843972633708e-09
RASSF3,3.96503940791604e-11,1.09474532772299e-09
ENSGALG00000052672,4.16899847976993e-11,1.150748814386e-09
TMEM170A,4.18681755931516e-11,1.15529426132802e-09
RNF14,4.18771683996511e-11,1.15529426132802e-09
DHX40,4.19855261668545e-11,1.1579724023673e-09
CUX1,4.20352641583577e-11,1.15903278936933e-09
HYI,4.23132640037238e-11,1.16638475077227e-09
TXNL4B,4.2657766208265e-11,1.17556544106778e-09
ADPGK,4.33554303569395e-11,1.19447105079135e-09
HTATSF1,4.36413127857804e-11,1.20202469797466e-09
WASHC2C,4.38965530591418e-11,1.20873053383505e-09
MPHOSPH10,4.41513492432932e-11,1.21542054799764e-09
OSER1,4.42023084801235e-11,1.21649715339208e-09
CASC3,4.48019399357236e-11,1.23241831204064e-09
ENSGALG00000035365,4.48048265155876e-11,1.23241831204064e-09
CDK8,4.51026993530945e-11,1.24027937731101e-09
ENSGALG00000048488,4.56272797322299e-11,1.25436879439568e-09
CYTH1,4.61934934747887e-11,1.26959492998316e-09
FAM53A,4.62511140497668e-11,1.2708383387974e-09
ENSGALG00000049270,4.6876946768748e-11,1.2876896260899e-09
ENSGALG00000037723,4.7128745350733e-11,1.29426008850408e-09
MSH6,4.74487116264299e-11,1.30269857205239e-09
AMACR,4.86870543880968e-11,1.33633971540751e-09
ENG,4.95450347415272e-11,1.35952565317095e-09
ATXN10,4.97388796816267e-11,1.36411551851545e-09
TCN2,4.97284435851952e-11,1.36411551851545e-09
MCAM,4.9894977038889e-11,1.36803108193017e-09
RAMP1,5.01783059547734e-11,1.3754320846657e-09
IFITM3,5.12702102994922e-11,1.4049869924337e-09
NEK2,5.13105113952861e-11,1.40571612857771e-09
MANBAL4,5.29341015464979e-11,1.4498095016451e-09
C1GALT1C1,5.38649125303436e-11,1.47490991867515e-09
MBNL1,5.41671152376466e-11,1.48278921003025e-09
NME7,5.46951373081583e-11,1.49684430899497e-09
ZNF410,5.49629231016979e-11,1.50377191604164e-09
WDR89,5.52136114606583e-11,1.51022817439917e-09
ENSGALG00000043421,5.53852519402653e-11,1.51451941498181e-09
NEDD1,5.55953061365244e-11,1.51945387185037e-09
CEP44,5.55913093336358e-11,1.51945387185037e-09
ENSGALG00000037933,5.68901592501447e-11,1.55442915066588e-09
DCUN1D4,5.70945513089782e-11,1.55959870623413e-09
ENSGALG00000049677,5.77327075035328e-11,1.57661109029572e-09
ABCA2,5.87268011997821e-11,1.60333206688325e-09
PEX16,5.97585314565663e-11,1.63106609679026e-09
ENSGALG00000005291,6.02112804060084e-11,1.64298670507161e-09
TANK,6.21500628739113e-11,1.69543963538848e-09
ARL6,6.30255847511307e-11,1.71886689285625e-09
OGDH,6.32953689461146e-11,1.72576609671614e-09
C12orf43,6.36264374520579e-11,1.73433212697729e-09
Prom1,6.45614672833972e-11,1.75935204242578e-09
TIMM50,6.49662545981755e-11,1.76991297633115e-09
ENSGALG00000039964,6.65851818126839e-11,1.81353704035219e-09
ING3,6.71360744775029e-11,1.82805631926853e-09
ZBTB48,6.7509109413777e-11,1.83772627226844e-09
ARHGAP21,6.77096156920243e-11,1.84269578515531e-09
RBBP7,6.80262512986474e-11,1.85082224910842e-09
ENSGALG00000005012,6.81510403666152e-11,1.85372613045913e-09
MSTO1,6.83504364218379e-11,1.858657265334e-09
SPSB4,6.871436752931e-11,1.86805881440954e-09
ENSGALG00000053689,6.88112899993598e-11,1.87019844899545e-09
ACP2,6.91744439507147e-11,1.87957084976482e-09
NAGA,7.03295199855347e-11,1.91045027791673e-09
MYO9B,7.13036296673408e-11,1.93639884881865e-09
BTBD3,7.15476566881534e-11,1.94251201969733e-09
USP34,7.18638482055667e-11,1.95058069892027e-09
PLXDC2,7.44325712176419e-11,2.01976879449354e-09
STN1,7.57101048520781e-11,2.05389244603986e-09
ING4,7.59809992700866e-11,2.06069679097454e-09
SLC16A3,7.60077556449801e-11,2.06087797069769e-09
ENSGALG00000015391,7.66828822662546e-11,2.07863435484126e-09
ABCD4,7.68467511846893e-11,2.08252641682056e-09
PEX13,7.69495578367696e-11,2.0847620900326e-09
UBE2Q2,7.81332776256249e-11,2.11627358279936e-09
TPGS2,7.89943666035242e-11,2.13903216137529e-09
WDR18,7.91330334592999e-11,2.14222194138215e-09
EFCAB2,8.17373946304656e-11,2.21214161349439e-09
MB,8.26726465064098e-11,2.2368635443662e-09
ITPR1,8.29680768532626e-11,2.24426543646247e-09
TA3,8.57443005486402e-11,2.31875058184391e-09
TMF1,8.70112870643425e-11,2.35239351415326e-09
SCFD1,8.77840022894816e-11,2.37265937803233e-09
NUCKS1,8.80000516900736e-11,2.37787275783805e-09
SRXN1,9.13538134028613e-11,2.46784603927607e-09
AKR1E2,9.57253165623229e-11,2.58525817039674e-09
CORO6,9.90040271986459e-11,2.6731032011164e-09
TMEM39B,9.98303661958744e-11,2.6947055478509e-09
ENSGALG00000001304,1.01626040915903e-10,2.74245478696718e-09
TBCK,1.0209566525532e-10,2.75440387037344e-09
RNF139,1.0392209315313e-10,2.80294179403427e-09
FAIM,1.04406705503379e-10,2.81527285561371e-09
KIAA0319L,1.06020414669672e-10,2.85803495776794e-09
CDK5RAP3,1.09846021167925e-10,2.96038595845297e-09
ABHD12,1.10107700734829e-10,2.96665945259946e-09
DHCR7,1.10876641201685e-10,2.98659332608135e-09
SYPL2,1.12557740905572e-10,3.03108038234033e-09
NAGLU,1.13554277092476e-10,3.05711424900534e-09
SLC39A11,1.16286424933776e-10,3.12984844137467e-09
C16orf72,1.17669651800156e-10,3.16624781971743e-09
COG2,1.18167697849003e-10,3.17881597104044e-09
ITPR2,1.18935528092834e-10,3.19863306999842e-09
ENSGALG00000052796,1.20757737143151e-10,3.24678865605901e-09
GNG12,1.22311605288417e-10,3.28770608516243e-09
GNPDA2,1.22436727423292e-10,3.29020780112083e-09
CENPQ,1.22839516336626e-10,3.30016791620051e-09
