,combinedPval,adjustedPval
ENTPD2,1.43210621653678e-05,0.000628424542494178
ENOPH1,1.435562623886e-05,0.000629468324594012
TSSC4,1.43552656193258e-05,0.000629468324594012
SELENOP1,1.44843807718953e-05,0.000634875662008257
TMEM115,1.44947028765108e-05,0.000635089790236018
ENSGALG00000023936,1.45339412818135e-05,0.000636570259290795
HYAL1,1.45666531460309e-05,0.000637763870541768
CRISPLD1,1.46247262422516e-05,0.000640066548398855
PPM1G,1.47218252417591e-05,0.000644074871463399
MTG2,1.48152106989041e-05,0.000647917787767409
HIF1A,1.48254878600262e-05,0.000648124589342352
VAPB,1.48706297002921e-05,0.000649854842178724
ENSGALG00000048771,1.4880315819088e-05,0.000650034945453308
DAG1,1.48903495515995e-05,0.000650230093627504
ENSGALG00000049264,1.50144227799576e-05,0.000655403098772443
FPGT,1.51412166828901e-05,0.000660690956487329
SLC9A3R1,1.52021322510354e-05,0.000663101320115982
KDM3A,1.52604420433633e-05,0.000665396265469138
GSDME,1.52706855074403e-05,0.000665594459172463
RFXANK,1.52954110728132e-05,0.000666423492481391
NUDC,1.53662944065713e-05,0.000669262259026595
CYTL1,1.55225511476731e-05,0.000675815869574602
ENSGALG00000041973,1.55312305800681e-05,0.000675941816848591
NMRK2,1.55711366504052e-05,0.000677426192997913
NDRG1,1.56031922338151e-05,0.000678568053636466
LMBR1,1.56368051664746e-05,0.000679776766798483
AP3M2,1.5696568486101e-05,0.000682007696919677
SUPT5H,1.56997999791741e-05,0.000682007696919677
TRAIP,1.57175988886316e-05,0.000682527069160956
ZC3H6,1.57509287270763e-05,0.000683720225817846
TIMMDC1,1.58476720686362e-05,0.000687408790135153
VAMP4,1.5842116472764e-05,0.000687408790135153
CDC42EP4,1.59275751879795e-05,0.000690618219284738
GLCCI1,1.60277503189477e-05,0.000694703933102092
ALAS2,1.61103822005071e-05,0.000698026506565143
PPP1R2,1.61508395355447e-05,0.000699519965734911
RCHY1,1.61596286660792e-05,0.000699641223111489
TMX3,1.63236393518895e-05,0.000706480314921483
WDR82,1.63559275008218e-05,0.00070761555562635
EXOC4,1.64053358902017e-05,0.000709330518291692
CBR1,1.64131568820558e-05,0.000709330518291692
ENSGALG00000018702,1.64137846910828e-05,0.000709330518291692
CKS1B,1.64834532552227e-05,0.000712077842873865
MSH6,1.66672487520447e-05,0.000719751546212869
PAK1IP1,1.66939526068388e-05,0.000720421429429377
INTS9,1.669509596125e-05,0.000720421429429377
NDE1,1.67722750390453e-05,0.00072348457191391
UTP3,1.6841934029177e-05,0.000726221188104898
MED30,1.69522414759093e-05,0.000730707892070761
ENSGALG00000053559,1.70532864876005e-05,0.000734792186139672
RTCB,1.71334016210167e-05,0.000737557097859329
MPP5,1.7132768566297e-05,0.000737557097859329
MARK3,1.71363976450012e-05,0.000737557097859329
SCAMP5,1.72223748826639e-05,0.000740984567943384
TULP3,1.7283582112726e-05,0.000743091751930937
MYO18B,1.72840741339275e-05,0.000743091751930937
ENSGALG00000049431,1.73422136436896e-05,0.000745317019477278
ENSGALG00000037932,1.73631057143186e-05,0.000745940454232897
PRKACB,1.73855561038661e-05,0.000746630353271924
PPP2R2D,1.74031928110718e-05,0.000747113095487563
PDGFA,1.76097862643054e-05,0.000755704351167211
ING1,1.7671600921032e-05,0.000758078557695029
THAP5,1.76844945061205e-05,0.000758353169184899
UBE2A,1.7855917114229e-05,0.000765423185817681
G3BP1,1.85294087606813e-05,0.000794002133405703
TAF11,1.85808962949174e-05,0.000795916449111535
NME7,1.87050346640572e-05,0.000800940233793009
ARL6IP4,1.87482738699396e-05,0.000802497544319829
IGSF21,1.90032281712771e-05,0.000813112607094984
RAB30,1.90829517356939e-05,0.000816224845913892
ZMAT5,1.91708972776539e-05,0.000819486992026561
CD34,1.91732500909314e-05,0.000819486992026561
CDC25B,1.92151939063523e-05,0.000820979324521741
TIAL1,1.92530424025783e-05,0.000822295655028817
ENSGALG00000054348,1.94738313481491e-05,0.000831300340263302
CIAPIN1,1.94781092249796e-05,0.000831300340263302
EAPP,1.95870603079129e-05,0.0008356449164411
GPM6B,1.97102028473006e-05,0.000840591550862702
PCCB,1.9748567601563e-05,0.000841920330656802
HACD2,1.9774201563072e-05,0.000842705600132348
ENSGALG00000051146,1.98626106382438e-05,0.000846164571539096
FBXW5,2.0062810757171e-05,0.000854381680871212
NRXN3,2.01480057870906e-05,0.000857697054690493
MYH1B,2.05826646695328e-05,0.000875881208003955
MRPL38,2.05963879206239e-05,0.000876146012686491
EIF4E2,2.06540007781086e-05,0.000878276956930027
DNAJC18,2.07973095840419e-05,0.000884049101554006
SNX33,2.09055920232792e-05,0.000888328692487452
ASB8,2.1212391267289e-05,0.000901037558211515
CENPX,2.13150080027313e-05,0.000905067288169704
ASPG,2.14345294433649e-05,0.000909728825598125
ZFP64,2.14403666792817e-05,0.000909728825598125
RNF185,2.16563738165698e-05,0.000918560492152691
ZRANB2,2.19643435324102e-05,0.000931284947188789
NHE1,2.19927483162685e-05,0.000932150957057296
MIA3,2.20453144401667e-05,0.000934040032823098
NKIRAS1,2.20548721870939e-05,0.000934106173375199
ENSGALG00000009959,2.21415002303882e-05,0.000937435297640294
HMCES,2.2214045825697e-05,0.000940146352759727
GFOD2,2.22216300640454e-05,0.000940146352759727
SYNM,2.2452485708313e-05,0.000949569404883888
ATG101,2.25150343452496e-05,0.000951870105832676
NAE1,2.26721880125513e-05,0.000958167320244641
CASTOR2,2.27960920813342e-05,0.000963055300259552
VMA21,2.2901270423703e-05,0.000967148935388653
PHKG1,2.31318701646721e-05,0.000976534397951538
TEX10,2.31630240354885e-05,0.000977496319549356
ENSGALG00000034264,2.32061767777569e-05,0.000978963724529189
RAB33A,2.33106885636492e-05,0.000983017596304194
MBNL2,2.3359468820594e-05,0.000984363939914804
TSG101,2.335570329981e-05,0.000984363939914804
ZNF326,2.34491989498098e-05,0.000987788806733836
GRAMD2A,2.35130076389201e-05,0.000990119666872796
CASC3,2.35286641292465e-05,0.0009904219155072
YRDC,2.37126762093753e-05,0.000997808198973041
HOXA3,2.38168168140707e-05,0.00100182945287084
ECE1,2.39170562403856e-05,0.00100568377178599
CCNC,2.39744470491576e-05,0.0010077342317404
ENSGALG00000000309,2.41849792433912e-05,0.00101621799700923
CXCL14,2.42458057939654e-05,0.00101840750742722
MOB3A,2.45016324593728e-05,0.00102878317732392
FLAD1,2.46230049840701e-05,0.00103350791148793
RFC5,2.48368894668616e-05,0.0010421108856062
PRADC1,2.49547091868418e-05,0.00104667842552715
STX7,2.50429065558055e-05,0.00105000067858953
PDE4D,2.51845456762378e-05,0.00105556045292622
NEK4,2.52690531794553e-05,0.0010587225389723
ENSGALG00000046861,2.56306705784803e-05,0.00107348854223073
MMP9,2.56756721241924e-05,0.00107498790203286
DACT1,2.57073567728749e-05,0.0010759288359234
HEXA,2.57167959156757e-05,0.00107593838911189
THY1,2.59050121589333e-05,0.00108342492739821
NOC4L,2.63100571412656e-05,0.00109997128603404
TMEM17,2.6503255658783e-05,0.00110765209317044
MBD3,2.66695197383982e-05,0.00111420213625074
FAM135A,2.67182309461322e-05,0.00111583811472641
USP36,2.67561630267199e-05,0.00111702291414362
MINDY1,2.71087751477772e-05,0.00113133951357846
MSRB3,2.72017318465601e-05,0.00113481347102746
TLDC1,2.72678887716093e-05,0.00113716730271246
CDC42EP3,2.73246371897962e-05,0.00113912722634296
RFC1,2.74938341748854e-05,0.00114536328749247
RALGAPA1,2.74908285347042e-05,0.00114536328749247
GALE,2.75909961480192e-05,0.00114900117765042
ISCA2,2.76673458481369e-05,0.00115177007614274
WASL,2.77013784595326e-05,0.00115277600189512
TMEM108,2.7897781762265e-05,0.00116053576233212
MYBPC3,2.81498849676876e-05,0.00117060626503528
ADIPOR1,2.82711974641803e-05,0.00117523263517774
TIMM22,2.8330373367913e-05,0.00117727361672943
TNFRSF11B,2.84238586771846e-05,0.00118073837298443
IQGAP2,2.85557724598595e-05,0.00118579643240642
ITGB1BP1,2.88214983521495e-05,0.0011964055543758
ALDH4A1,2.88567704920251e-05,0.0011974442007023
MTIF3,2.9534388872543e-05,0.00122506348271628
PPCS,2.95433325148142e-05,0.00122506348271628
BCL2L1,2.965297488422e-05,0.00122917364478466
SPG7,2.96790923135504e-05,0.00122981984732681
NUP85,2.97106103048783e-05,0.00123068929662879
CETN2,2.98667372021777e-05,0.00123671791867802
HSD17B12,3.00702004896181e-05,0.0012447016725667
TMEM18,3.0111661281973e-05,0.00124597634478274
SCFD1,3.01668012938627e-05,0.00124781593984774
ENSGALG00000052652,3.05334527528345e-05,0.0012625349933929
UBE2G1,3.06134031425875e-05,0.00126539295434752
COQ7,3.06738993806066e-05,0.00126744504814952
FEN1,3.0728931496693e-05,0.00126926999308558
YIPF2,3.08323437303581e-05,0.00127309130029568
PLOD2,3.08519063209056e-05,0.00127344891376887
PSEN2,3.12249490281857e-05,0.00128839143062099
COQ3,3.15390492031664e-05,0.0013008921902976
ATP6AP1L,3.15642163803975e-05,0.00130147070281303
NPM3,3.15982549076166e-05,0.00130241446569131
MT3,3.18049646224061e-05,0.00131047220018434
ENTPD1,3.2160597384312e-05,0.00132419130001205
MARS,3.21546784967097e-05,0.00132419130001205
PTK7,3.24906167916694e-05,0.00133730824944138
RAB6A,3.25536985116281e-05,0.00133943271867552
RPAP3,3.27147414024287e-05,0.00134553749649007
RRP15,3.27251073429791e-05,0.00134553749649007
HSPB11,3.28891301770717e-05,0.00135180569901718
ENSGALG00000049229,3.30559548895604e-05,0.00135818461398994
C1QTNF5,3.31259815065099e-05,0.00136058325544379
AK5,3.35672570039858e-05,0.00137822315421666
SEC62,3.43633818531419e-05,0.00141041513992385
TALDO1,3.4413597057581e-05,0.00141198005142673
PHF21A,3.46602602090407e-05,0.00142160123696632
HSCB,3.47241592120184e-05,0.00142372217178635
LCP1,3.4878072216471e-05,0.00142953097935416
CUX1,3.51650150628435e-05,0.00144078623047647
CDK5RAP3,3.52870856912268e-05,0.00144528078823637
BNIP3,3.53476178134304e-05,0.00144725259792205
CDK11A,3.54630638119691e-05,0.00145147060029654
MED24,3.55148876980405e-05,0.00145308256536053
FAM8A1,3.56063033911669e-05,0.0014563127230898
MIF4GD,3.56529977096898e-05,0.00145771213686694
TRAPPC2,3.58146842461826e-05,0.00146381050995638
EFR3A,3.58620526712539e-05,0.00146523386456863
EIF2B2,3.61123262770935e-05,0.00147494352384942
CDC42SE2,3.62671899076794e-05,0.00148075090741192
TFDP2,3.65172442079453e-05,0.00149043940883263
ENSGALG00000038189,3.66617272236081e-05,0.00149581378965264
BNIP2,3.7114475440303e-05,0.00151375737489021
STXBP3,3.71418140063806e-05,0.00151434365906785
ENSGALG00000042254,3.82277967421185e-05,0.0015580774459649
ST3GAL6,3.82878924027885e-05,0.00155998250093772
SYAP1,3.86037113824234e-05,0.0015723016559758
RAB9A,3.86425559973924e-05,0.00157333518676209
MSL3,3.89162987787239e-05,0.00158392856518499
HAUS1,3.89645667935312e-05,0.00158534073352154
ENSGALG00000001476,3.90018981799578e-05,0.00158630709776483
SLC40A1,3.9116262156691e-05,0.00159040481150748
LPAR2,3.93367353180851e-05,0.00159881240270799
RCOR3,3.93573571885186e-05,0.00159909416312578
NMT1,3.94863817128055e-05,0.0016037786090505
MCCC1,3.95064789866506e-05,0.00160403714781654
ENSGALG00000040041,3.96713380100833e-05,0.00161017106322388
TUBG1,3.97452538469789e-05,0.00161261081863748
FAM98A,3.98168028430401e-05,0.00161495288170147
KCNAB1,3.98818404419021e-05,0.00161702931101778
HMOX2,3.99632704044528e-05,0.00161976870539684
MON2,4.00919090826068e-05,0.00162441897269984
ENSGALG00000021174,4.01316513354288e-05,0.00162546541410748
GSKIP,4.01985951103967e-05,0.00162761250034722
GADD45G,4.03348829198791e-05,0.00163256481638336
CCZ1,4.04198454092564e-05,0.00163543701561877
UBXN2A,4.08589845759533e-05,0.00165263269084043
ENSGALG00000010108,4.10484753896601e-05,0.00165972237299368
RAMP3,4.12308610967527e-05,0.001666519965801
ASB18,4.12997657776026e-05,0.00166872762605565
CTSC,4.14127222643224e-05,0.00167213487537229
ENSGALG00000013943,4.14052838904055e-05,0.00167213487537229
FAM45A,4.16437609274123e-05,0.00168088258102713
PSPC1,4.17419020207754e-05,0.00168426190233852
WIPI2,4.19531324540312e-05,0.00169220040447647
RALBP1,4.19935513558123e-05,0.00169324603652097
FHL5,4.2155633963592e-05,0.00169919492613768
CTPS1,4.21863138353462e-05,0.00169984500198021
ORC4,4.22049383467238e-05,0.00170000904125682
GAB1,4.2221314479618e-05,0.00170008243428791
ENSGALG00000042325,4.25218781421322e-05,0.00171159492180378
GNPDA2,4.28079853351804e-05,0.00172192462155815
INCENP,4.2802483655402e-05,0.00172192462155815
LZTS1,4.28690893217176e-05,0.00172378890024511
TTLL12,4.31771931632685e-05,0.00173558047376703
NDUFAF4,4.32098979907813e-05,0.00173629761261616
EFHD2,4.33360437770425e-05,0.00174076769275576
BPGM,4.34912839955004e-05,0.00174640299355805
CREB3,4.39238897375072e-05,0.00176316827338448
C1QTNF12,4.3989641070441e-05,0.00176520102841192
MRPS35,4.40811733922741e-05,0.00176826656261424
FDXACB1,4.42689188707712e-05,0.0017751881494584
PPIL2,4.44219026617398e-05,0.0017807115168847
ENSGALG00000010303,4.44400745622797e-05,0.00178082883324588
ENSGALG00000050931,4.45895448784039e-05,0.0017862057322141
MED27,4.47147393718428e-05,0.00179060681651072
ABHD12,4.49507528756943e-05,0.00179944112333546
WDR43,4.50834800185262e-05,0.00180413609706003
RGS10,4.51742914526765e-05,0.00180715106024068
PCBP4,4.58171929421658e-05,0.00183224219279285
SNRNP40,4.59081659993643e-05,0.00183525193469499
PDCD2,4.59662490788215e-05,0.00183694523790888
XPNPEP1,4.60489844855694e-05,0.00183962222480836
CCL17,4.63617445169984e-05,0.00185148355003997
FBXW2,4.64444363958982e-05,0.00185415200076606
GPX8,4.69227532367e-05,0.00187260734812041
PTPRA,4.70881591525529e-05,0.00187792524309156
ENSGALG00000032644,4.70743695653031e-05,0.00187792524309156
WDR5,4.71907542289873e-05,0.00188137451592665
IDH3A,4.75703169089403e-05,0.00189585965684165
PAPOLA,4.8195973871179e-05,0.0019197039719028
TRMT61A,4.8201479376786e-05,0.0019197039719028
GDPD4,4.82294214019241e-05,0.0019201621343391
SYNJ2BP,4.82675677633271e-05,0.00192050323537003
C1orf21,4.82708710272117e-05,0.00192050323537003
ENSGALG00000030767,4.82991131997013e-05,0.00192097259526648
ASH2L,4.85369742707631e-05,0.00192977584877599
PBXIP1,4.86602803502212e-05,0.00193402008291179
FTSJ3,4.87390284922284e-05,0.00193649106117367
ENSGALG00000028009,4.87654725341846e-05,0.00193688292778098
HOPX,4.92491727064337e-05,0.00195509365779975
TMEM97,4.92574437607196e-05,0.00195509365779975
PDK3,4.94058042151968e-05,0.00196031618764219
TNFAIP8L1,4.9515277124712e-05,0.00196399272045151
MTO1,4.95960467564727e-05,0.00196652864607858
NRBP2,4.96213705422077e-05,0.0019668651181484
ARL5B,4.99356246046467e-05,0.00197864993957184
WDR12,5.01463309797723e-05,0.00198632518476938
AS3MT,5.04416201166924e-05,0.00199734446282574
ADSS,5.10821291290764e-05,0.00202202136411768
LRRC28,5.17223830907021e-05,0.00204667145420069
NPLOC4,5.1935606468545e-05,0.00205441283302839
TPGS2,5.20753907772287e-05,0.00205924493032045
MAPK6,5.22196070908976e-05,0.00206424895498392
SMAD2Z,5.29958010382359e-05,0.0020942233139369
ENSGALG00000042023,5.33550030794583e-05,0.00210699738145199
CEP70,5.33551329853221e-05,0.00210699738145199
WDR36,5.34826428608692e-05,0.00211131898832055
DSN1,5.37852487219048e-05,0.00212254755409294
OLFM1,5.39678143742783e-05,0.00212903294339641
ENSGALG00000053982,5.41124988546748e-05,0.00213402004406159
NBEAL2,5.41944236438496e-05,0.00213652957674982
ENSGALG00000042656,5.4288905693145e-05,0.00213953229922698
RNASEH1,5.4603741701742e-05,0.00215121424338714
C11H16ORF87,5.4794980571593e-05,0.00215802061675761
C1orf35,5.48366687783686e-05,0.00215893455183115
RNF114,5.49429441394356e-05,0.00216204321564792
C15H12orf49,5.49526460649208e-05,0.00216204321564792
MMADHC,5.49734327632834e-05,0.00216213280628823
MATR3,5.51942073260259e-05,0.00217008531261206
MFSD2A,5.53961818205995e-05,0.00217729354875224
RBM18,5.55691839310146e-05,0.00218335858714126
TIPRL,5.5588302242171e-05,0.00218337535979003
SLC4A3,5.56602430313857e-05,0.00218546616418223
TMEM65,5.58537699117956e-05,0.00219232796447179
STOML2,5.66147778121584e-05,0.00222145198854535
RND3,5.66595330844244e-05,0.00222246155295343
ENSGALG00000030587,5.67659518964092e-05,0.00222588837059371
TBX20,5.68743600153354e-05,0.00222933065786226
TNFRSF10B,5.6891908869483e-05,0.00222933065786226
FAR1,5.69911021186531e-05,0.00223246868305307
SPATS2L,5.7077053705612e-05,0.00223508607272567
CRYM,5.78847086570855e-05,0.00226506396267401
ENSGALG00000041778,5.78841946072828e-05,0.00226506396267401
MVP,5.79007667671494e-05,0.00226506396267401
FST,5.81332160948245e-05,0.00227339597240278
ZNF277,5.83931956310568e-05,0.00228279865936995
ABCC1,5.8956555765266e-05,0.00230405131842125
SNF8,5.904568395243e-05,0.00230676274133052
SPTLC1,5.90736941197267e-05,0.00230708542592195
HCCS,5.93395086382342e-05,0.00231669208795346
ENSGALG00000051638,5.96112410973237e-05,0.00232652329751657
MARCH7,5.98238117569538e-05,0.00233403972863831
FBLIM1,5.98984208197706e-05,0.00233617033431336
SKA3,6.02436214116597e-05,0.0023480659270763
TMEM30A,6.02292272141591e-05,0.0023480659270763
TWF2,6.02699096604598e-05,0.00234830698991118
RRAS2,6.03419830940144e-05,0.00235033123327022
EBAG9,6.03682785034199e-05,0.00235057165910839
REEP3,6.04902955997355e-05,0.00235453781710117
DNM1,6.05534156163934e-05,0.00235620957329258
PAK1,6.10065893654754e-05,0.00237305264337389
CCDC28A,6.10875918511944e-05,0.00237541248925172
ARHGEF12,6.12597113862634e-05,0.00238131270394557
NELFB,6.16656411257521e-05,0.00239629473593084
AGFG1,6.17947130949759e-05,0.00240051183204841
NEMF,6.20747984149128e-05,0.00240978939590863
AFAP1L1,6.20720756565607e-05,0.00240978939590863
CRMP1B,6.20988101056597e-05,0.00240992064326075
SEPT5,6.2219729619839e-05,0.00241381133765822
CYB5D2,6.22801836244191e-05,0.00241535447093827
SMC4,6.25659341473295e-05,0.00242563114543253
STAT3,6.3014500539138e-05,0.00244221114713268
LMOD1,6.32665979956037e-05,0.0024511682599564
DNM1L,6.34423093713865e-05,0.00245716095161148
DSP,6.40641460878388e-05,0.00248042266143235
ALG12,6.41532424052738e-05,0.00248304925533619
MST1,6.42620242041758e-05,0.00248643578276971
PRLH,6.43280196355178e-05,0.00248816511916051
PDCD4,6.45158424628089e-05,0.00249460395370424
VPS35L,6.4621965143008e-05,0.00249788051085945
ENSGALG00000034735,6.49260110072714e-05,0.00250880284041268
RUFY1,6.51790013090903e-05,0.00251774576308503
ENSGALG00000007350,6.52610850385704e-05,0.00252008314678983
LAPTM5,6.52998708496888e-05,0.00252074757156293
HIPK2,6.56502234754885e-05,0.00253343488636731
DNAJB14,6.59134566165509e-05,0.00254275300014466
CELF1,6.59756906089548e-05,0.00254347384040736
C3orf70,6.59571122714198e-05,0.00254347384040736
RAD51,6.61481582531209e-05,0.00254928141117053
ENSGALG00000048256,6.64034105306577e-05,0.00255827453273545
MDFIC,6.68381277191266e-05,0.00257417355488759
RNASEH2A,6.69282076117828e-05,0.00257679326566544
VPS45,6.70234695969718e-05,0.00257961069936894
PIP4P2,6.72171994415827e-05,0.00258576026191814
CTBP2,6.72275199106176e-05,0.00258576026191814
ENSGALG00000049100,6.83576759378246e-05,0.00262787093429088
NOL11,6.83673541230778e-05,0.00262787093429088
CAPN3,6.84596030620099e-05,0.00263055115629039
B3GAT2,6.85484773046419e-05,0.00263309998594995
ENSGALG00000048137,6.86395225031333e-05,0.00263399874909468
SDR16C5,6.86332115227284e-05,0.00263399874909468
PPARD,6.86001800829228e-05,0.00263399874909468
LYSMD2,6.86788455784848e-05,0.00263464222773303
HPS1,6.87092911972886e-05,0.00263494484070244
LANCL2,6.87535526886496e-05,0.0026357769085132
USP1,6.8904530168945e-05,0.00264069821545834
MAP4K4,6.90919081056673e-05,0.00264701084834873
ANKRD11,6.91934897233404e-05,0.00265003343853426
EXD2,6.92956010407419e-05,0.00265307432760228
CRNKL1,6.93287541270182e-05,0.00265347393133829
TDG,6.95501194531989e-05,0.00266051910993541
DTWD2,6.95811558006909e-05,0.00266051910993541
TMEM11,6.95672873501918e-05,0.00266051910993541
RAC1,6.99971997286664e-05,0.00267555125530323
ISLR,7.00876882546719e-05,0.00267813370800635
ZCRB1,7.01235819557944e-05,0.00267862902089611
ENSGALG00000037807,7.03966393832411e-05,0.00268818039224567
RALA,7.04829875798341e-05,0.00269059813417005
POLA1,7.08342558458641e-05,0.00270312397825603
PTPA,7.10820894327391e-05,0.00271169573296509
